zcta,Num Eligible,Num Ineligible
46537,76,116
46538,609,931
46539,339,517
46540,1803,2419
46542,680,1031
46543,631,850
46544,4444,8476
46545,3704,7064
46550,1830,2544
46552,965,1634
46553,549,736
46554,618,1173
46555,411,629
46556,1579,1691
46561,1994,3636
46562,712,1087
46563,3463,5294
46565,1440,1964
46567,1463,2204
46570,164,250
46571,983,1341
46572,17,26
46573,545,770
46574,1284,2032
46580,3372,5158
46582,2131,3260
46590,761,1164
46595,13,25
46601,1063,1139
46613,2041,2185
46614,4889,6654
46615,2639,2833
46616,1101,1179
46617,1754,1877
46619,3429,4415
46624,6,7
46628,4609,5610
46635,904,1724
46637,2504,3717
46701,1216,1659
46702,335,525
46703,2981,4066
46704,13,32
46705,273,372
46706,3132,4341
46710,737,1005
46711,1228,1951
46714,2359,3749
46721,776,1058
46723,1041,1799
46725,3666,5799
46730,207,282
46731,89,141
46732,459,655
46733,2851,4542
46737,1093,1491
46738,1295,1766
46740,706,1122
46741,475,1212
46742,516,704
46743,235,600
46745,183,467
46746,634,865
46747,435,594
46748,743,1867
46750,4069,6464
46755,2488,3394
46759,78,125
46760,199,272
46761,2042,2786
46763,270,368
46764,212,333
46765,569,1452
46766,83,131
46767,1358,1852
46770,419,666
46771,8,11
46772,601,954
46773,383,957
46774,2579,4296
46776,241,329
46777,968,1544
46778,31,49
46779,317,433
46781,122,194
46783,986,1886
46784,351,479
46785,262,358
46786,13,18
46787,599,950
46788,416,826
46789,13,18
46791,140,223
46792,561,892
46793,640,873
46794,223,304
46795,980,1337
46796,8,11
46797,409,1044
46798,134,337
46799,64,111
46802,2407,2091
46803,2140,1943
46804,6501,5648
46805,4513,4386
46806,5517,5464
46807,3721,3233
46808,4218,4161
46809,1946,1789
46814,1686,4248
46815,5025,6692
46816,3092,4442
46818,2712,5577
46819,1681,1936
46825,5183,6978
46835,6114,8907
46845,2899,7380
46901,7151,9034
46902,6789,8587
46910,541,750
46911,244,299
46913,214,336
46914,841,1029
46915,93,147
46917,265,417
46919,387,474
46920,174,273
46922,5,7
46923,1249,1959
46926,289,355
46928,802,979
46929,495,771
46930,47,57
46931,48,66
46932,613,775
46933,1162,1423
46936,1093,1383
46937,21,26
46938,495,606
46939,321,437
46940,440,555
46941,197,241
46943,45,55
46945,2,2
46946,23,29
46947,5323,6743
46950,114,145
46951,367,462
46952,3337,4091
46953,4004,4901
46957,85,103
46958,96,118
46959,26,32
46960,185,252
46961,18,23
46962,1499,1856
46965,21,26
46967,13,16
46968,22,31
46970,4105,5028
46974,284,348
46975,2391,3259
46978,380,481
46979,919,1166
46980,9,11
46982,403,592
46984,12,14
46985,215,294
46986,310,379
46987,178,218
46988,134,170
46989,887,1083
46990,141,172
46991,299,371
46992,2844,3481
46994,495,626
46996,1143,1558
46998,23,29
47001,1492,2628
47003,193,190
47006,1864,3284
47010,50,72
47011,147,259
47012,1460,2573
47016,109,192
47017,97,170
47018,625,1101
47020,147,259
47021,2,3
47022,466,821
47023,250,441
47024,420,738
47025,3378,5953
47030,219,386
47031,760,1338
47032,508,894
47033,2,3
47034,26,46
47035,40,70
47036,147,259
47037,609,1073
47038,171,301
47040,773,1363
47041,861,1518
47042,639,1126
47043,746,1311
47060,1039,1831
47102,1041,1616
47104,17,22
47106,825,1112
47108,326,530
47110,70,114
47111,3015,3938
47112,2557,4170
47114,61,100
47115,379,619
47116,115,172
47117,632,1031
47118,546,796
47119,1800,2913
47120,137,224
47122,1644,2681
47123,21,32
47124,732,1195
47125,286,383
47126,805,1058
47129,3506,4578
47130,8611,11246
47135,187,306
47136,691,1127
47137,216,323
47138,662,1032
47140,482,672
47141,277,362
47142,126,206
47143,675,882
47145,317,473
47147,169,237
47150,7258,11837
47160,20,32
47161,554,903
47162,161,211
47163,275,360
47164,530,864
47165,918,1488
47166,187,306
47167,2304,3758
47170,2237,3494
47172,3456,4613
47174,21,32
47175,145,214
47177,239,343
47201,7361,10733
47203,4329,6307
47220,920,1340
47223,217,338
47224,88,148
47225,10,16
47226,33,48
47227,232,361
47229,510,745
47230,309,482
47231,165,257
47232,386,576
47234,217,361
47235,281,414
47236,21,30
47240,3306,5153
47243,910,1416
47244,109,160
47246,695,1013
47247,29,42
47250,3400,5318
47260,278,406
47263,27,42
47264,217,295
47265,3023,4708
47270,114,178
47272,279,441
47273,287,448
47274,5292,7716
47280,138,201
47281,240,361
47282,35,55
47283,530,825
47302,5589,4970
47303,5236,4653
47304,6607,5871
47305,789,701
47306,1008,896
47320,856,772
47324,30,29
47325,116,112
47326,444,487
47327,879,861
47330,1122,1089
47331,4624,4502
47334,688,615
47335,125,121
47336,677,717
47337,35,38
47338,583,520
47339,130,126
47340,530,575
47341,446,433
47342,550,489
47344,25,27
47345,280,272
47346,783,763
47348,1834,1992
47351,82,89
47352,176,187
47353,1131,1102
47354,209,221
47355,492,532
47356,1134,1217
47357,224,218
47358,178,191
47359,510,592
47360,280,302
47361,27,29
47362,5823,6319
47366,10,11
47367,22,19
47368,518,544
47369,235,255
47370,32,31
47371,2344,2543
47373,389,422
47374,9208,8937
47380,370,402
47381,27,29
47382,27,29
47383,592,526
47384,338,441
47385,305,331
47386,209,226
47387,139,151
47388,57,62
47390,976,1059
47392,21,20
47393,353,345
47394,1556,1689
47396,1619,1439
47401,7971,8760
47403,6397,7023
47404,4603,5055
47405,59,65
47406,1532,1683
47408,4432,4869
47420,35,36
47421,5489,5688
47424,1756,1820
47427,211,223
47429,1449,1591
47431,259,269
47432,866,924
47433,766,833
47434,3,3
47435,2,3
47436,285,299
47437,19,20
47438,768,844
47441,1772,1836
47443,225,233
47445,19,20
47446,1861,1928
47448,1186,1791
47449,95,98
47451,231,239
47452,1043,1083
47453,73,75
47454,1519,1574
47455,9,10
47456,233,282
47457,6,7
47458,5,6
47459,661,685
47460,2282,2367
47462,958,997
47464,38,42
47465,133,138
47467,6,7
47468,217,253
47469,351,364
47470,301,311
47471,506,525
47501,3557,3685
47512,663,988
47513,341,508
47514,273,406
47515,136,203
47516,207,308
47519,111,115
47520,536,799
47521,162,242
47522,51,52
47523,541,865
47524,82,123
47525,56,84
47527,320,476
47528,87,130
47529,199,207
47531,150,224
47532,747,1114
47535,96,144
47537,120,200
47541,203,305
47542,1657,2471
47546,3722,5551
47550,132,196
47551,99,147
47552,28,42
47553,1702,1764
47557,221,329
47558,990,1026
47561,253,375
47562,987,1023
47564,228,340
47567,964,1437
47568,168,174
47573,5,7
47574,24,35
47575,169,252
47576,63,95
47577,202,301
47578,112,152
47579,451,673
47580,42,63
47581,699,725
47584,26,39
47585,70,105
47586,1828,2726
47588,99,147
47590,129,193
47591,4143,6178
47596,31,46
47597,160,238
47598,515,767
47601,1823,3824
47610,703,1480
47611,193,287
47612,112,236
47613,348,733
47615,244,364
47616,39,83
47619,197,415
47620,1678,3530
47630,4946,10409
47631,246,518
47633,319,666
47634,364,543
47635,858,1279
47637,186,377
47638,467,982
47639,605,1230
47640,132,252
47648,582,1224
47649,178,375
47654,5,10
47660,629,1283
47665,490,1032
47666,172,362
47670,1540,3242
47683,11,23
47708,96,126
47710,3508,4622
47711,5942,7827
47712,4524,6300
47713,1882,2480
47714,6236,8215
47715,5504,7250
47720,3265,4301
47725,3646,4810
47802,7134,6452
47803,4552,4116
47804,2104,1903
47805,2684,2427
47807,2514,2273
47809,491,444
47831,4,5
47832,159,207
47833,193,222
47834,3379,4322
47836,5,7
47837,204,265
47838,678,880
47840,243,317
47841,368,477
47842,1692,2186
47845,30,39
47846,115,149
47847,175,228
47848,265,339
47849,70,91
47850,426,520
47851,2,2
47853,32,42
47854,147,190
47855,118,153
47857,77,100
47858,115,133
47859,190,246
47860,41,53
47861,97,125
47862,267,346
47863,31,28
47865,4,5
47866,91,86
47868,534,576
47869,24,22
47870,2,2
47871,49,44
47872,1393,1807
47874,571,682
47875,2,2
47876,73,66
47879,501,650
47880,13,12
47881,57,74
47882,1464,1899
47884,38,49
47885,1925,1741
47901,671,807
47904,2969,3575
47905,7483,9015
47906,13176,15868
47907,3,4
47909,7659,9222
47916,10,15
47917,69,103
47918,999,1295
47920,465,584
47921,174,267
47922,248,339
47923,549,864
47924,33,40
47925,15,24
47926,174,273
47928,297,385
47929,122,192
47930,188,229
47932,909,1179
47933,4290,6748
47940,219,345
47941,234,281
47942,101,158
47943,154,209
47944,544,854
47946,316,430
47948,213,292
47949,213,277
47950,133,210
47951,345,470
47952,453,587
47954,346,545
47955,154,239
47957,295,402
47958,30,39
47959,435,683
47960,2296,3610
47963,324,442
47964,19,26
47965,82,129
47966,72,93
47967,116,178
47968,142,239
47969,38,49
47970,320,453
47971,278,438
47974,192,248
47975,117,152
47977,370,514
47978,1809,2467
47980,168,264
47981,162,196
47982,21,28
47983,50,60
47986,8,12
47987,655,850
47989,201,301
47990,249,391
47991,181,235
47992,257,309
47993,687,892
47994,79,120
47995,253,397
47997,17,27
48001,2007,2841
48002,533,754
48003,1070,1495
48005,670,1302
48006,667,944
48009,1886,6707
48014,738,1044
48015,1748,1877
48017,2028,3352
48021,6441,8786
48022,431,610
48023,851,1205
48025,1288,4575
48026,2994,3479
48027,544,770
48028,157,222
48030,2674,4419
48032,380,529
48033,2843,4746
48034,2389,3993
48035,6911,8032
48036,4575,5316
48038,8950,10401
48039,1282,1815
48040,1711,2421
48041,704,1052
48042,3584,8883
48043,3183,3699
48044,6254,15501
48045,4946,5748
48047,5009,9730
48048,1331,2585
48049,945,1337
48050,196,380
48051,2232,4335
48054,1236,1749
48059,2622,3712
48060,6810,9639
48062,1181,2294
48063,703,995
48064,684,968
48065,1414,2746
48066,8989,12262
48067,4390,7254
48069,468,773
48070,1140,1884
48071,5083,8399
48072,2715,4486
48073,6011,9933
48074,1645,2328
48075,3795,6337
48076,4305,7188
48079,2150,3043
48080,4190,5715
48081,3856,5259
48082,3015,4113
48083,2370,6914
48084,1610,4697
48085,2609,7612
48088,4730,5079
48089,6545,7028
48091,6596,7083
48092,5559,5969
48093,5066,5440
48094,2561,4975
48095,704,1367
48096,476,924
48097,896,1254
48098,2002,5841
48101,5952,5740
48103,7491,14793
48104,6480,10724
48105,5982,9987
48108,4322,6609
48109,1248,2066
48111,5201,11862
48114,2048,6205
48116,2599,7877
48117,1607,2432
48118,1253,3766
48120,1470,1274
48122,2663,2569
48124,6021,5217
48125,3894,3374
48126,9854,8538
48127,7271,6300
48128,2054,1780
48130,1550,4660
48131,1285,1948
48133,869,1317
48134,3257,6447
48135,5805,5388
48137,475,1436
48138,1403,3088
48139,17,51
48140,487,738
48141,5533,5136
48143,7,23
48144,1632,2475
48145,526,798
48146,8357,8059
48150,3586,7185
48152,4197,8408
48154,5111,10240
48157,218,330
48158,696,2083
48159,406,616
48160,1629,3782
48161,4199,6367
48162,4608,6986
48164,1613,1880
48165,928,2522
48166,2082,3157
48167,2758,7408
48168,2542,7105
48169,1958,5933
48170,4306,11883
48173,1749,3847
48174,5433,6961
48176,2446,6295
48177,37,56
48178,3756,10589
48179,511,775
48180,10570,12284
48182,3460,5246
48183,5521,12147
48184,3762,3504
48185,10548,9790
48186,7569,7025
48187,5477,15243
48188,4816,13404
48189,1336,4032
48190,15,46
48191,388,1115
48192,5204,5019
48193,2095,4610
48195,3904,8590
48197,11107,16523
48198,6740,9644
48201,4234,2483
48202,5001,2816
48203,5417,2576
48204,6182,1861
48205,9492,2905
48206,4235,1321
48207,6320,3714
48208,2276,1053
48209,7293,2251
48210,7307,2256
48211,1441,705
48212,9593,5606
48213,4818,2199
48214,5535,3246
48215,3072,1802
48216,1403,612
48217,1732,535
48218,1511,1457
48219,14163,4147
48220,3851,6365
48221,11009,4006
48223,6934,2051
48224,10211,6227
48225,3062,2422
48226,1843,1081
48227,11773,4029
48228,16306,4775
48229,1923,1855
48230,3348,2714
48233,0,0
48234,8763,2682
48235,13021,4736
48236,6176,4879
48237,5278,8722
48238,7282,2406
48239,5781,9070
48240,2501,4771
48301,1296,4609
48302,1490,5281
48304,1506,5356
48306,2825,8162
48307,4396,12826
48309,3413,8845
48310,8196,8657
48312,6535,6903
48313,6407,6767
48314,4054,4282
48315,3069,7608
48316,3026,7500
48317,2990,7411
48320,374,1331
48322,2785,9893
48323,1575,5599
48324,1470,5177
48326,4694,4675
48327,4608,4589
48328,5105,5091
48329,5133,5142
48331,3649,6093
48334,3096,5169
48335,4232,7066
48336,4427,7392
48340,5501,5478
48341,3576,3578
48342,3947,3931
48346,2338,6604
48348,2583,7366
48350,796,2164
48353,619,1876
48356,880,2393
48357,889,2417
48359,991,2856
48360,1243,3589
48362,1494,4314
48363,733,2117
48367,454,1312
48370,173,499
48371,2551,7236
48374,1926,5606
48375,2485,7234
48377,2106,6132
48380,760,2119
48381,1450,3940
48382,2494,7269
48383,1384,3763
48386,1881,5113
48390,2596,7559
48393,2165,6298
48401,255,328
48410,19,24
48411,35,49
48412,903,1262
48413,1318,1694
48414,371,607
48415,1921,1890
48416,873,1156
48417,556,542
48418,657,1148
48419,440,566
48420,3515,5396
48421,1096,1531
48422,1133,1456
48423,5568,7767
48426,165,211
48427,480,616
48428,803,1125
48429,1327,2169
48430,5194,10764
48432,111,143
48433,4698,6337
48434,19,24
48435,364,485
48436,590,965
48437,141,122
48438,1164,1626
48439,11262,10422
48440,31,43
48441,709,911
48442,2449,6109
48444,1551,2168
48445,250,322
48446,5065,7078
48449,462,755
48450,776,997
48451,2471,4145
48453,907,1172
48454,234,301
48455,1344,1879
48456,144,185
48457,1365,2031
48458,4905,3206
48460,418,559
48461,1365,1908
48462,1353,3721
48463,732,1018
48464,347,480
48465,107,137
48466,280,360
48467,412,530
48468,227,292
48469,222,286
48470,141,182
48471,1047,1346
48472,313,402
48473,3607,5523
48475,498,640
48476,111,182
48502,410,196
48503,6019,2868
48504,6533,3427
48505,4830,2417
48506,6287,4111
48507,7285,5197
48509,2162,1868
48519,1766,1527
48529,2159,1864
48532,4352,3723
48601,6869,6692
48602,5895,5743
48603,5870,5719
48604,2643,2584
48607,313,305
48609,2578,2511
48610,748,774
48611,1180,1620
48612,2089,2168
48613,192,260
48614,261,254
48615,563,596
48616,1590,1551
48617,1753,1657
48618,981,1281
48619,121,127
48620,17,23
48621,299,312
48622,1251,1183
48623,3168,3220
48624,3581,3692
48625,2556,2417
48626,1258,1260
48627,38,39
48628,350,461
48629,1701,1760
48630,53,55
48631,774,1063
48632,979,929
48633,59,56
48634,757,1040
48635,338,349
48636,190,198
48637,646,660
48638,2817,2745
48640,5796,7956
48642,6092,8363
48647,938,979
48649,347,342
48650,1260,1698
48651,1008,1043
48652,343,407
48653,2214,2295
48654,527,545
48655,1287,1254
48656,884,915
48657,1399,1920
48658,1106,1158
48659,601,627
48661,2417,2501
48662,277,284
48701,234,301
48703,706,730
48705,118,124
48706,7170,9843
48708,4709,6461
48720,192,247
48721,93,98
48722,670,653
48723,2211,2840
48724,93,91
48725,366,470
48726,1147,1474
48727,201,272
48728,65,68
48729,280,360
48730,1018,1053
48731,290,372
48732,2036,2796
48733,306,393
48734,1564,1532
48735,167,214
48737,259,271
48738,269,281
48739,834,863
48740,558,582
48741,359,461
48742,399,416
48743,13,13
48744,828,1072
48745,273,285
48746,1494,1935
48747,267,364
48748,386,399
48749,257,266
48750,2061,2133
48754,181,232
48755,568,729
48756,930,962
48757,674,812
48759,605,777
48760,228,304
48761,195,203
48762,252,263
48763,1136,1176
48765,171,177
48766,265,274
48767,371,476
48768,1784,2293
48770,423,438
48801,2559,2419
48806,310,293
48807,158,151
48808,826,1533
48809,1874,2330
48811,1412,1625
48813,2981,5527
48815,396,465
48816,9,28
48817,897,1467
48818,395,459
48819,391,574
48820,2541,4711
48821,850,1559
48822,397,737
48823,7726,11841
48824,333,490
48825,1829,2687
48827,2268,4089
48829,592,685
48831,519,837
48832,272,257
48834,395,459
48835,365,677
48836,1369,4148
48837,2721,5022
48838,3136,3896
48840,1905,2879
48841,135,193
48842,3248,4776
48843,4602,13946
48845,159,200
48846,3869,4497
48847,1159,1096
48848,1173,2008
48849,1005,1225
48850,787,914
48851,412,479
48852,24,27
48853,77,143
48854,2985,4387
48855,1606,4868
48856,164,156
48857,394,645
48858,8230,7796
48859,477,451
48860,226,263
48861,221,393
48862,11,10
48864,3437,5050
48865,304,353
48866,691,1233
48867,4331,7081
48870,24,27
48871,394,372
48872,1147,1886
48873,254,328
48874,32,31
48875,1807,2150
48876,627,1162
48877,437,441
48878,313,296
48879,2555,4710
48880,2055,2008
48881,935,1087
48883,1320,1384
48884,743,863
48885,165,192
48886,355,412
48888,1077,1252
48889,285,271
48890,317,500
48891,486,565
48892,668,1118
48893,1062,1004
48894,341,608
48895,1729,2540
48896,30,28
48897,237,346
48906,5163,6148
48910,7809,7676
48911,8295,9382
48912,3861,3898
48915,2128,2091
48917,5107,8393
48933,573,563
49001,4383,4627
49002,3912,4182
49004,2614,3898
49006,4570,5648
49007,2075,2213
49008,3710,3899
49009,7176,11447
49010,2531,4183
49011,347,499
49012,522,850
49013,1015,1026
49014,3484,5018
49015,4538,6537
49017,3465,4991
49021,926,1532
49022,5884,6955
49024,6134,6450
49026,414,438
49027,32,33
49028,974,1343
49029,280,404
49030,431,594
49031,1517,1533
49032,483,666
49033,287,413
49034,349,564
49036,3916,5399
49037,3471,5000
49038,1754,2064
49040,542,747
49042,740,1017
49043,404,408
49045,1030,1041
49046,1147,1653
49047,2851,2883
49048,3913,6025
49050,252,363
49051,379,546
49052,163,256
49053,1101,1802
49055,1195,1248
49056,690,817
49057,1222,1235
49058,3146,4532
49060,291,436
49061,334,338
49063,10,10
49064,756,764
49065,1364,1388
49066,113,155
49067,836,899
49068,2320,3343
49070,348,577
49071,2003,2238
49072,497,686
49073,783,1151
49074,37,39
49075,10,14
49076,649,1140
49078,1328,2184
49079,2699,2728
49080,2306,3712
49082,1035,1415
49083,1198,1961
49084,18,21
49085,4692,5554
49087,967,1559
49088,553,904
49089,266,366
49090,2466,2711
49091,3164,4362
49092,327,467
49093,2911,3984
49094,652,905
49095,399,403
49096,448,831
49097,1698,2774
49098,1122,1312
49099,918,1221
49101,611,724
49102,249,295
49103,2247,2659
49104,75,89
49106,940,1112
49107,1964,2324
49111,684,802
49112,2061,2082
49113,364,431
49115,42,50
49116,54,64
49117,723,856
49119,51,61
49120,7245,8255
49125,340,403
49126,235,278
49127,2111,2499
49128,672,795
49129,145,171
49130,319,323
49201,7206,11233
49202,2922,4554
49203,5625,8769
49220,444,485
49221,7659,8364
49224,2120,3087
49227,229,250
49228,1006,1100
49229,598,669
49230,1638,2366
49232,530,579
49233,502,576
49234,390,607
49235,353,385
49236,842,1028
49237,456,711
49238,302,350
49240,1343,2208
49241,356,555
49242,2745,2997
49245,756,1089
49246,494,760
49247,1060,1158
49248,159,173
49249,594,675
49250,1106,1219
49251,924,1363
49252,489,545
49253,573,626
49254,477,743
49255,356,444
49256,724,791
49258,8,9
49259,392,611
49261,53,83
49262,223,244
49263,10,15
49264,290,434
49265,937,1023
49266,546,597
49267,626,928
49268,194,212
49269,886,1381
49270,920,1395
49271,414,453
49272,363,566
49274,675,756
49276,172,212
49277,479,747
49279,153,168
49282,38,41
49283,663,1034
49284,457,708
49285,865,1328
49286,2780,3036
49287,351,406
49288,242,264
49289,19,21
49301,2150,5469
49302,898,2357
49303,207,211
49304,871,1095
49305,395,453
49306,1414,2568
49307,2913,3395
49309,321,404
49310,581,588
49312,51,65
49315,3797,5938
49316,2649,6470
49318,256,317
49319,2361,4287
49320,47,55
49321,2276,4132
49322,199,232
49323,1422,2355
49325,327,486
49326,556,898
49327,1456,1832
49328,556,921
49329,1500,1765
49330,784,1388
49331,2029,4624
49332,476,553
49333,2158,3140
49335,27,44
49336,755,878
49337,2247,2820
49338,314,373
49339,410,477
49340,509,559
49341,5193,9429
49342,263,306
49343,865,1314
49344,569,888
49345,1866,3387
49346,1013,1177
49347,226,265
49348,2144,3465
49349,1462,1839
49401,3165,6791
49402,249,313
49403,279,566
49404,975,2044
49405,278,350
49406,144,238
49408,1367,2263
49409,26,47
49410,342,430
49411,279,353
49412,2049,2573
49415,1246,1315
49417,4649,8483
49418,4475,6789
49419,1213,2007
49420,1100,1383
49421,1007,1266
49423,6621,11714
49424,6870,12546
49425,691,724
49426,4331,9286
49428,2905,6235
49430,19,40
49431,2980,3747
49434,11,19
49435,382,819
49436,280,352
49437,1314,1370
49440,254,254
49441,7106,7099
49442,8735,8727
49443,17,17
49444,5064,5059
49445,4091,4088
49446,404,508
49448,592,1030
49449,486,611
49450,439,726
49451,1150,1182
