county,Num Eligible,Num Ineligible,American Indian and Alaska Native Eligible,Asian Eligible,Black or African American Eligible,Native Hawaiian Eligible,White Eligible,Hispanic or Latino Eligible,Veteran Eligible,Elderly Eligible,DIS Eligible,English less than very well Eligible,Percentage Eligible
51063,2447,3822,47,196,115,0,2324,166,162,816,838,119,39.03
51065,3447,7670,37,88,849,0,2563,193,381,1621,1199,155,31.01
51067,8312,14634,156,50,777,0,7727,438,1194,4564,3408,328,36.22
51069,11998,23400,256,295,1638,0,9982,2023,1200,4883,4056,1537,33.89
51071,2654,4145,51,212,125,0,2520,180,176,885,909,129,39.04
51073,6812,9638,285,70,2257,0,4741,577,1123,3801,3108,411,41.41
51075,2438,7146,69,53,689,0,1805,154,384,1276,1038,67,25.44
51077,3456,2991,87,37,139,4,3328,142,427,1703,1591,91,53.61
51079,2752,5246,81,299,719,0,1952,276,246,971,958,101,34.41
51081,2144,1998,73,72,1196,0,1046,128,288,940,944,61,51.76
51083,6671,6160,170,22,2894,20,4045,207,890,3796,3096,65,51.99
51085,10829,31765,307,231,3080,0,8007,681,1713,5675,4627,286,25.42
51087,45864,91140,1133,3097,20800,0,23508,3462,4017,20995,17548,5242,33.48
51089,11464,9946,453,52,4138,0,7798,319,1512,5913,5151,217,53.55
51091,389,500,20,5,31,0,364,22,69,194,166,15,43.76
51093,5628,9680,282,127,3062,0,2854,409,1570,2425,2173,86,36.77
51095,7077,22263,190,659,1930,0,5153,505,2242,3414,2653,420,24.12
51097,1164,1647,49,12,386,0,810,99,192,649,531,70,41.41
51099,3136,6790,105,187,1101,2,1996,376,660,1378,1010,419,31.59
51101,1751,5141,50,37,501,0,1293,110,278,919,750,45,25.41
51103,1922,2719,80,20,637,0,1338,163,317,1072,877,116,41.41
51105,5035,3574,39,10,70,0,4994,88,387,2469,2841,33,58.49
51107,24826,118551,425,5639,4748,0,16147,6045,2831,10909,9845,7940,17.32
51109,4756,10581,52,122,1171,0,3536,267,525,2236,1654,214,31.01
51111,2341,2161,60,8,1016,7,1419,73,312,1332,1086,23,52.0
51113,1577,3635,129,95,311,0,1294,266,241,790,579,191,30.26
51115,1501,2123,63,15,497,0,1045,127,247,837,685,90,41.42
51117,5944,5489,152,20,2579,17,3604,184,793,3383,2759,58,51.99
51119,1871,2647,78,19,620,0,1302,158,308,1044,853,113,41.41
51121,15768,24629,305,1262,740,0,14975,1067,1046,5255,5401,765,39.03
51125,1870,4160,20,48,460,0,1390,105,206,879,650,84,31.01
51127,2256,6623,64,47,646,0,1666,142,359,1184,967,57,25.41
51131,2162,3059,90,22,716,0,1505,183,356,1207,987,130,41.41
51133,2084,2949,87,21,690,0,1451,177,343,1163,951,126,41.41
51135,3068,2833,78,10,1331,9,1860,95,409,1746,1424,30,51.99
51137,4133,9525,338,248,815,0,3391,696,632,2070,1518,499,30.26
51139,3792,5476,183,151,254,0,3557,405,519,1742,1455,176,40.91
51141,3962,3437,157,18,1430,0,2695,110,523,2043,1780,75,53.55
51143,13614,11811,538,62,4914,0,9260,378,1796,7021,6117,258,53.55
51145,2991,8767,84,65,846,0,2214,189,471,1565,1274,82,25.44
51147,4284,3956,109,14,1859,13,2598,133,572,2438,1988,42,51.99
51149,8096,7547,277,272,4518,0,3951,484,1088,3552,3564,231,51.75
51153,46504,107660,2458,8556,13271,1053,28500,16195,9411,19800,13834,17007,30.17
51155,5345,8349,103,428,251,0,5076,362,355,1781,1831,259,39.03
51157,839,1933,69,50,165,0,688,141,128,420,308,101,30.27
51159,1570,2221,66,16,520,0,1093,133,259,876,716,95,41.41
51161,15224,25550,280,119,1884,0,13689,801,2181,8164,6168,606,37.34
51163,3964,5095,208,54,314,0,3705,222,698,1979,1686,151,43.76
51165,12160,19100,525,641,1922,0,10792,2222,1179,4263,4117,1661,38.9
51167,5855,4156,45,12,82,0,5808,102,450,2872,3304,38,58.49
51169,4901,3478,38,10,69,0,4861,85,376,2404,2766,32,58.49
51171,7066,10205,341,281,473,0,6629,755,967,3245,2711,327,40.91
51173,6718,5815,169,71,270,8,6469,275,829,3311,3092,177,53.6
51175,2624,4513,132,59,1427,0,1331,191,732,1130,1013,40,36.77
51177,16434,35580,548,980,5768,10,10458,1971,3457,7220,5292,2198,31.6
51179,13330,39563,625,1339,3744,81,8030,4164,4177,5062,3805,2045,25.2
51181,1235,1151,42,41,689,0,602,74,166,542,543,35,51.76
51183,2039,1900,70,68,1137,0,995,122,274,894,897,58,51.76
51185,9182,6517,71,18,128,0,9108,160,705,4504,5182,59,58.49
51187,6512,9404,314,259,436,0,6109,695,891,2991,2498,302,40.91
51191,12160,10525,306,129,489,15,11710,498,1501,5993,5597,320,53.6
51193,3251,4600,136,34,1077,0,2263,275,536,1814,1483,196,41.41
51195,8207,5825,64,16,115,0,8141,143,630,4025,4631,53,58.49
51197,6377,5519,161,67,256,8,6141,261,787,3143,2935,168,53.61
51199,6335,19928,170,590,1728,0,4613,452,2007,3056,2374,376,24.12
51510,18441,53926,473,2160,7926,0,8932,4328,1982,5921,4738,5830,25.48
51520,3881,3359,98,41,156,5,3737,159,479,1913,1786,102,53.6
51530,1162,1493,61,16,92,0,1086,65,204,580,494,44,43.77
51540,6232,11881,183,678,1628,0,4421,625,558,2200,2170,229,34.41
51550,31139,62947,1574,1231,15568,292,16317,3318,9887,12062,13696,3007,33.1
51570,3422,3190,117,115,1910,0,1670,205,460,1501,1506,98,51.75
51580,876,1542,16,5,82,0,814,46,126,481,359,35,36.23
51590,9586,8316,379,43,3460,0,6520,266,1264,4944,4307,182,53.55
51595,1085,1012,37,36,606,0,530,65,146,476,478,31,51.74
51600,1492,6537,19,466,215,10,920,262,170,661,417,597,18.58
51610,829,4496,33,245,93,0,541,125,49,552,221,297,15.57
51620,1192,2051,60,27,649,0,605,87,333,514,460,18,36.76
51630,2376,7053,111,239,667,14,1432,742,745,903,678,365,25.2
51640,1515,1312,38,16,61,2,1459,62,187,747,697,40,53.59
51650,26587,31038,1626,822,17515,0,10575,2041,8110,11539,9241,434,46.14
51660,7522,11816,324,397,1189,0,6677,1375,729,2637,2547,1027,38.9
51670,4335,4041,148,146,2419,0,2115,259,582,1902,1908,124,51.76
51678,1280,1645,67,18,101,0,1196,72,225,639,544,49,43.76
51680,12620,16674,413,763,4198,164,8882,930,1697,4750,4006,436,43.08
51683,4865,8715,282,814,848,45,3257,2016,383,1662,1340,2142,35.82
51685,1959,3510,114,328,341,18,1311,812,154,669,540,863,35.82
51690,3033,2631,120,14,1095,0,2063,84,400,1564,1363,57,53.55
51700,35981,43196,487,2013,23012,0,12061,3260,7388,12031,11954,2681,45.44
51710,43212,52709,1405,2542,26914,23,16833,4837,10550,15764,17405,3074,45.05
51720,837,594,6,2,12,0,830,15,64,411,472,5,58.49
51730,6299,5871,216,212,3515,0,3074,377,846,2763,2773,180,51.76
51735,1126,3543,30,105,307,0,820,80,357,543,422,67,24.12
51740,19823,22308,1110,594,13264,115,6212,1330,3740,6885,8042,693,47.05
51750,2542,3970,49,203,119,0,2414,172,169,847,871,123,39.04
51760,46723,54182,448,2064,29942,0,16660,3067,4360,17210,17117,3156,46.3
51770,20637,20779,310,457,7654,0,13426,1077,2895,8915,7531,884,49.83
51775,5230,5266,79,116,1940,0,3403,273,734,2259,1909,224,49.83
51790,4507,5792,236,62,356,0,4212,253,793,2250,1917,172,43.76
51800,13753,23654,690,311,7481,0,6975,999,3836,5925,5311,211,36.77
51810,55372,127542,1373,6780,18699,0,34697,7638,13551,21267,19537,5082,30.27
51820,3885,4992,204,53,307,0,3630,218,684,1939,1652,148,43.76
51830,1396,4391,37,130,381,0,1016,100,442,673,523,83,24.12
51840,3690,7196,79,91,504,0,3070,622,369,1502,1247,473,33.9
53001,3527,4197,117,432,83,4,2953,737,376,1265,1333,417,45.66
53003,3814,4538,127,467,90,4,3193,796,407,1368,1441,451,45.67
53005,31170,43069,1390,1354,1818,63,25539,11359,3008,12863,14568,8002,41.99
53007,15196,15649,1097,126,91,0,11473,5955,1781,6094,6824,3524,49.27
53009,15605,20273,2115,331,504,55,14480,1517,3092,8612,6811,472,43.49
53011,76846,116978,4785,4820,4045,673,70276,13782,8869,28739,29856,9030,39.65
53013,676,805,23,83,16,1,566,141,72,243,256,80,45.64
53015,21037,23731,1603,780,673,199,19841,3206,4232,9730,10519,1538,46.99
53017,8251,8497,595,69,50,0,6229,3234,967,3309,3705,1913,49.27
53019,1449,1395,268,34,21,2,1264,215,231,733,573,71,50.95
53021,14545,19758,765,1004,851,76,11088,7175,1400,5172,5795,4664,42.4
53023,392,466,13,48,9,0,328,82,42,141,148,46,45.69
53025,20897,17335,1811,427,525,0,16869,8622,2411,6495,7786,3918,54.66
53027,14601,15034,1349,439,435,72,13680,1956,3424,7695,6889,1117,49.27
53029,14234,21578,1069,1218,438,12,12538,2710,2625,6945,5518,1952,39.75
53031,6669,8664,904,141,216,24,6188,648,1321,3680,2911,201,43.49
53033,286589,638341,17728,65556,46696,1917,189021,46139,22045,106919,89649,71044,30.98
53035,36679,69842,3035,4010,3494,323,32596,4438,8731,17379,15493,2581,34.43
53037,9349,7756,810,191,235,0,7547,3858,1078,2906,3484,1753,54.66
53039,4321,4995,493,233,151,12,4048,559,651,2258,2144,244,46.38
53041,15617,18054,1782,840,546,44,14631,2020,2354,8161,7750,883,46.38
53043,1861,2214,62,228,44,2,1558,389,199,667,703,220,45.67
53045,12686,13061,1172,382,377,63,11886,1700,2974,6685,5985,970,49.27
53047,8498,8177,1569,199,126,9,7414,1258,1353,4297,3361,419,50.96
53049,4440,5008,338,165,142,42,4187,677,893,2053,2220,325,46.99
53051,2705,2603,499,63,40,3,2360,400,431,1368,1070,133,50.96
53053,130599,216779,12293,18330,23040,1836,104265,22827,28706,49940,51262,15878,37.6
53055,2916,4419,219,249,90,3,2568,555,538,1422,1130,400,39.75
53057,21231,32178,1595,1815,654,18,18700,4045,3914,10357,8231,2913,39.75
53059,2287,2644,261,123,80,6,2143,296,345,1195,1135,129,46.38
53061,96579,215750,5254,15264,8510,0,77005,17002,11700,41573,38716,20305,30.92
53063,97133,120778,7843,5281,5498,526,91592,10470,16577,36262,41906,4708,44.57
53065,9374,9021,1731,220,139,10,8179,1388,1492,4740,3708,462,50.96
53067,42554,74703,1560,6287,4817,361,36593,6766,9640,16395,16239,3979,36.29
53069,839,947,64,31,27,8,792,128,169,388,420,61,46.98
53071,8601,11974,511,448,159,42,7068,3024,1305,4168,4137,2089,41.8
53073,36609,55648,3849,3423,1033,83,34078,5518,3857,13097,13160,3643,39.68
53075,8210,9769,273,1005,194,8,6873,1715,876,2945,3102,972,45.66
53077,50827,36221,4326,1870,1830,543,39760,27556,5074,19626,19012,15454,58.39
54001,3010,3145,95,79,110,0,2952,89,388,1366,1304,39,48.9
54003,19332,29015,1116,383,1774,0,17934,1064,2387,8450,8922,396,39.99
54005,5111,3043,172,14,296,1,4960,122,582,2498,2800,44,62.68
54007,2567,2245,69,13,126,0,2534,60,352,1230,1126,22,53.35
54009,4894,4702,172,55,220,64,4811,216,389,2231,2059,63,51.0
54011,20992,17918,679,91,1214,18,20462,594,2262,8980,9176,294,53.95
54013,1283,1122,34,7,63,0,1267,30,176,615,563,11,53.35
54015,1661,1452,45,9,82,0,1639,39,228,796,729,14,53.36
54017,1562,1612,46,9,88,14,1559,50,170,671,669,5,49.21
54019,9034,7429,557,59,1078,0,8165,77,973,4575,4785,59,54.87
54021,1528,1336,41,8,75,0,1508,36,210,732,671,13,53.35
54023,1950,2387,76,40,119,0,1859,90,266,889,883,32,44.96
54025,7241,6109,385,28,511,0,6868,102,944,3807,3626,66,54.24
54027,4102,5021,159,85,250,0,3911,188,559,1870,1857,68,44.96
54029,6314,6067,222,71,284,83,6207,279,502,2878,2657,81,51.0
54031,2539,3108,98,53,155,0,2421,117,346,1157,1149,42,44.96
54033,12824,13401,404,337,468,0,12581,378,1655,5823,5555,167,48.9
54035,5731,5011,154,30,281,0,5657,134,787,2746,2515,49,53.35
54037,9139,13717,527,181,839,0,8479,503,1129,3995,4218,187,39.99
54039,36384,40340,331,1171,6355,0,33039,932,5024,15732,14723,322,47.42
54041,3315,3464,105,87,121,0,3252,98,428,1505,1436,43,48.9
54043,4794,2854,162,13,277,1,4653,115,546,2343,2627,41,62.68
54045,7633,4544,258,21,442,2,7408,183,869,3731,4182,66,62.68
54047,4478,2665,151,12,259,1,4345,107,510,2188,2453,38,62.69
54049,9549,12978,583,389,664,0,9287,170,965,3169,3468,162,42.39
54051,6639,6379,234,75,298,87,6526,293,528,3026,2793,85,51.0
54053,5663,4834,183,25,327,5,5520,160,610,2423,2476,79,53.95
54055,13104,11055,697,52,924,0,12429,185,1709,6889,6563,119,54.24
54057,4784,5856,186,99,291,0,4561,220,652,2181,2165,79,44.96
54059,5524,3288,186,15,320,1,5361,132,629,2700,3027,47,62.69
54061,17977,24433,1097,732,1249,0,17484,321,1818,5966,6529,305,42.39
54063,2718,2293,145,11,192,0,2578,38,355,1429,1361,25,54.24
54065,3030,3709,118,63,184,0,2889,139,413,1382,1372,50,44.96
54067,5074,4437,136,27,249,0,5008,118,697,2431,2226,43,53.35
54069,9206,8846,324,103,413,120,9050,407,732,4197,3874,118,51.0
54071,1092,1336,42,23,66,0,1041,50,149,498,494,18,44.98
54073,1532,1581,45,9,86,14,1529,49,167,658,656,5,49.21
54075,1729,1459,92,7,122,0,1640,24,226,909,866,16,54.23
54077,5815,7903,355,237,404,0,5655,104,588,1930,2112,99,42.39
54079,12782,10910,414,55,739,11,12459,361,1377,5468,5587,179,53.95
54081,16645,13688,1027,108,1986,0,15044,142,1792,8429,8816,110,54.87
54083,5435,5679,171,143,198,0,5332,160,701,2468,2354,71,48.9
54085,1690,1744,50,10,95,16,1687,54,184,726,724,5,49.21
54087,2892,2529,78,15,142,0,2855,67,397,1386,1269,25,53.35
54089,2627,2216,140,10,185,0,2492,37,343,1381,1316,24,54.24
54091,3250,3396,103,85,119,0,3188,96,419,1476,1408,42,48.9
54093,1200,1469,47,25,73,0,1144,55,164,547,543,20,44.96
54095,1666,1718,49,10,93,15,1662,53,181,715,713,5,49.23
54097,4633,4841,146,122,169,0,4545,137,598,2104,2007,61,48.9
54099,9134,5438,308,25,528,2,8865,219,1040,4464,5005,78,62.68
54101,1840,1552,98,7,130,0,1745,26,240,967,922,17,54.25
54103,2892,2984,85,17,162,27,2886,92,315,1242,1239,9,49.22
54105,1039,1072,31,6,58,10,1036,33,113,446,445,3,49.22
54107,16876,17412,498,100,946,156,16841,539,1836,7250,7229,53,49.22
54109,5011,2983,169,14,290,1,4863,120,571,2449,2746,43,62.68
55001,3457,5489,123,80,61,0,3262,292,488,1536,1405,67,38.64
55003,3031,4161,349,22,28,0,2953,94,379,1606,1195,66,42.14
55005,7815,11062,509,163,210,0,7561,390,994,3873,3288,482,41.4
55007,3069,4213,353,22,29,0,2990,95,384,1626,1209,67,42.15
55009,39431,70825,3037,1414,2678,0,34825,8324,4512,16783,14006,3672,35.76
55011,1872,3287,67,33,41,2,1848,92,248,882,684,83,36.29
55013,3128,4293,360,22,29,0,3047,97,391,1657,1233,68,42.15
55015,6508,14876,129,407,60,0,5898,708,648,2592,2043,693,30.43
55017,10800,15978,568,612,381,0,10301,535,1277,4643,3672,766,40.33
55019,5797,8206,378,121,156,0,5609,289,737,2873,2439,357,41.4
55021,8430,15797,176,0,437,0,8021,783,1050,3410,2975,147,34.8
55023,2361,4046,84,45,49,1,2304,137,318,1097,887,89,36.85
55025,77455,166341,1497,8221,13231,382,63804,8831,4539,22346,18250,5776,31.77
55027,12661,23929,116,410,783,0,12301,721,1468,6021,4372,360,34.6
55029,4618,8541,131,94,154,132,4407,132,536,2288,1842,76,35.09
55031,8381,11504,964,60,78,0,8166,260,1049,4439,3303,182,42.15
55033,5976,11855,307,64,217,0,5921,392,396,2492,2576,248,33.51
55035,16813,25874,689,1512,723,0,15820,827,1848,6203,4453,1336,39.39
55037,784,1211,40,22,8,0,746,43,90,418,297,29,39.3
55039,12925,29543,257,808,118,0,11712,1407,1287,5147,4056,1375,30.43
55041,1597,2637,148,0,18,0,1540,43,182,850,646,44,37.72
55043,7482,13526,91,203,166,0,7356,221,876,3580,2892,200,35.62
55045,5342,9657,65,145,119,0,5252,158,625,2556,2065,143,35.62
55047,3322,4543,249,55,63,0,3053,277,315,1682,1420,98,42.24
55049,3416,6175,42,92,76,0,3358,101,400,1634,1320,92,35.62
55051,1161,1593,134,8,11,0,1131,36,145,615,457,25,42.16
55053,2971,5218,106,52,65,2,2933,146,394,1401,1086,131,36.28
55055,12025,22726,111,390,743,0,11682,685,1395,5718,4153,342,34.6
55057,3914,6708,140,74,82,2,3820,227,528,1818,1471,148,36.85
55059,24564,43247,1521,845,2529,0,21460,5694,2394,9630,7949,1963,36.22
55061,3158,5841,90,64,105,90,3014,90,367,1565,1260,52,35.09
55063,19562,30718,173,982,925,0,18418,1294,1825,8458,7101,992,38.91
55065,2393,4327,29,65,53,0,2353,71,280,1145,925,64,35.61
55067,3390,5599,314,0,39,0,3270,92,387,1805,1372,94,37.71
55069,4944,8165,458,0,57,0,4769,135,564,2632,2000,137,37.71
55071,12494,23110,355,254,415,356,11924,358,1452,6192,4984,206,35.09
55073,18981,38674,697,1120,452,0,17327,925,1782,8000,7858,1105,32.92
55075,7203,11130,371,203,75,0,6858,395,824,3843,2730,270,39.29
55077,2723,3724,204,45,51,0,2503,227,258,1379,1164,80,42.24
55078,732,1131,38,21,8,0,697,40,84,391,277,27,39.29
55079,184100,205333,6006,8152,80910,0,96102,34406,13324,67861,68521,23349,47.27
55081,6779,11617,242,129,141,4,6616,393,914,3149,2547,256,36.85
55083,6702,10356,345,189,70,0,6382,368,767,3576,2540,251,39.29
55085,6583,10873,610,0,75,0,6351,179,751,3505,2664,182,37.71
55087,21928,55143,1631,1014,1556,0,20109,1577,1445,10039,7584,1827,28.45
55089,9818,27378,526,609,192,0,9662,784,1185,5382,3024,350,26.4
55091,1029,1806,37,18,23,1,1015,50,136,485,376,45,36.3
55093,5932,10416,212,104,130,5,5855,291,787,2796,2167,262,36.29
55095,7525,10651,491,157,202,0,7281,375,957,3729,3166,464,41.4
55097,11777,18703,418,271,209,0,11114,993,1664,5233,4786,229,38.64
55099,2659,3650,306,19,25,0,2591,82,333,1409,1048,58,42.15
55101,30510,48581,745,440,7518,0,22996,8154,1403,12761,11730,3541,38.58
55103,2493,4506,30,67,55,0,2451,74,292,1193,963,67,35.62
55105,24479,43384,298,363,3122,0,22359,3772,1780,9940,9307,1521,36.07
55107,2683,3683,309,19,25,0,2614,83,336,1421,1057,58,42.15
55109,12298,24399,632,133,447,0,12187,808,815,5129,5303,509,33.51
55111,9479,17763,197,1,491,0,9020,880,1181,3834,3345,166,34.8
55113,3420,4695,394,24,32,0,3333,106,428,1812,1348,74,42.14
55115,7032,10866,362,199,74,0,6696,386,804,3752,2665,264,39.29
55117,16015,33401,157,1241,932,0,14349,2046,1123,6872,4894,1131,32.41
55119,3768,5173,434,27,35,0,3672,117,472,1996,1485,82,42.14
55121,4323,7591,154,76,95,3,4267,212,573,2038,1579,191,36.29
55123,4499,7709,160,85,94,3,4391,261,607,2090,1690,170,36.85
55125,4010,6623,371,0,46,0,3868,109,457,2135,1623,111,37.71
55127,14831,28237,146,0,688,0,13924,2619,1573,7533,5209,1059,34.44
55129,3145,4317,362,22,29,0,3064,97,394,1666,1239,68,42.15
55131,14671,40913,786,910,287,0,14438,1172,1770,8043,4518,524,26.39
55133,38506,128563,386,724,2672,0,36159,3912,3775,19661,12905,3069,23.05
55135,9050,12379,679,151,170,0,8319,754,857,4584,3868,267,42.23
55137,4283,5858,321,71,81,0,3937,357,406,2169,1831,126,42.23
55139,28624,44170,1740,1364,2074,0,25809,1708,4221,10605,10912,1327,39.32
55141,12419,19722,441,286,220,0,11720,1047,1755,5518,5047,241,38.64
56001,5464,10361,331,226,278,42,5203,894,829,2037,2746,160,34.53
56003,1425,3373,68,19,10,9,1371,174,163,505,466,52,29.7
56005,5828,13569,461,4,104,48,5666,461,371,2411,1484,0,30.05
56007,2142,4062,130,89,109,17,2040,350,325,799,1076,63,34.53
56009,2026,3842,123,84,103,16,1929,331,307,755,1018,59,34.53
56011,890,2073,70,1,16,7,865,70,57,368,227,0,30.04
56013,6492,9276,902,0,307,0,5717,1229,939,2540,2801,245,41.17
56015,1550,3607,122,1,28,13,1506,123,99,641,395,0,30.06
56017,765,1093,106,0,36,0,674,145,111,299,330,29,41.17
56019,1046,2436,83,1,19,9,1017,83,67,433,266,0,30.04
56021,17425,27533,522,1264,1126,0,16186,3158,2214,5665,6993,441,38.76
56023,2421,5732,116,32,16,15,2331,295,276,858,793,88,29.69
56025,11784,22347,714,488,599,91,11222,1928,1788,4394,5923,344,34.53
56027,306,712,24,0,5,2,297,24,19,127,78,0,30.06
56029,3662,8671,175,48,25,22,3525,446,418,1298,1199,132,29.69
56031,1066,2482,84,1,19,9,1037,84,68,441,271,0,30.05
56033,3823,9051,183,51,26,23,3680,466,436,1355,1251,138,29.7
56035,1444,2064,201,0,68,0,1272,273,209,565,623,55,41.16
56037,6994,9993,972,0,331,0,6159,1324,1011,2736,3017,264,41.17
56039,2885,6829,138,38,19,18,2777,351,329,1023,944,104,29.7
56041,3384,4836,470,0,160,0,2980,641,489,1324,1460,128,41.17
56043,953,2218,75,1,17,8,926,75,61,394,243,0,30.05
56045,848,1974,67,1,15,7,824,67,54,351,216,0,30.05
72001,5376,791,385,6,665,0,4355,5362,149,2972,2383,4913,87.17
72003,11496,1828,2177,29,2722,0,10010,11468,402,6394,5256,10145,86.28
72005,16610,2641,3145,42,3933,0,14463,16570,581,9239,7594,14659,86.28
72007,6627,1401,82,0,1837,0,4097,6617,240,3635,3717,6209,82.55
72009,6740,1425,83,0,1868,0,4166,6729,244,3696,3780,6315,82.55
72011,8184,1215,523,7,754,0,3063,8153,234,4379,3542,7412,87.07
72013,25651,4250,180,765,2030,0,18180,25601,1198,13654,9669,24137,85.79
72015,5250,706,90,0,1422,0,2876,5239,143,2876,2376,4524,88.15
72017,6623,1097,46,197,524,0,4694,6610,309,3525,2497,6232,85.79
72019,7930,1676,98,0,2198,0,4902,7918,287,4349,4448,7430,82.55
72021,50039,16346,113,147,5533,0,29205,49909,2426,27067,21353,43161,75.38
72023,14016,2314,242,0,907,0,11237,13971,571,8452,6878,12441,85.83
72025,38290,9296,601,260,7608,0,26507,37860,1460,19493,17488,34274,80.46
72027,9902,1377,177,0,624,0,8550,9888,355,5669,4251,8931,87.79
72029,11545,3228,40,63,2389,0,6498,11492,454,6435,4792,10451,78.15
72031,43601,15601,436,579,10014,0,21842,43597,2979,23063,18204,38088,73.65
72033,4745,3757,22,0,926,0,3131,4745,206,2823,1770,3938,55.81
72035,11395,2409,141,0,3159,0,7044,11378,413,6250,6391,10677,82.55
72037,3469,585,15,6,244,0,886,3455,145,1988,911,3167,85.57
72039,5069,745,363,6,627,0,4107,5055,140,2802,2246,4633,87.19
72041,10937,2312,135,0,3032,0,6760,10920,396,5998,6134,10247,82.55
72043,9777,1336,95,0,2804,0,7393,9777,279,5549,4817,8930,87.98
72045,5168,1092,64,0,1433,0,3195,5160,187,2835,2899,4842,82.56
72047,8913,1841,110,0,1645,0,6502,8886,296,4840,4129,7858,82.88
72049,548,93,2,1,39,0,140,546,23,314,144,501,85.49
72051,9591,3604,127,52,1569,0,4811,9473,420,4831,4319,8383,72.69
72053,9853,1663,43,17,693,0,2516,9813,411,5647,2588,8997,85.56
72054,3420,567,24,102,271,0,2424,3414,160,1820,1289,3218,85.78
72055,4030,563,61,0,216,0,3397,4028,129,2408,1814,3724,87.74
72057,12135,1632,207,0,3288,0,6650,12112,331,6648,5493,10458,88.15
72059,5199,726,79,0,278,0,4381,5195,166,3106,2340,4803,87.75
72061,18399,14568,87,0,3592,0,12143,18399,797,10949,6862,15270,55.81
72063,10806,3284,15,72,2525,0,4916,10770,396,5730,4751,9955,76.69
72065,11607,1614,207,0,732,0,10022,11590,417,6646,4982,10469,87.79
72067,5004,743,320,4,461,0,1873,4985,143,2678,2165,4532,87.07
72069,15611,2635,69,26,1099,0,3986,15549,651,8947,4100,14255,85.56
72071,12951,1801,231,0,816,0,11182,12932,465,7415,5559,11680,87.79
72073,4406,648,315,5,545,0,3570,4395,122,2436,1953,4027,87.18
72075,13127,1793,128,0,3764,0,9926,13127,374,7450,6468,11989,87.98
72077,9734,2820,37,86,1472,0,2919,9707,299,4944,4580,9047,77.54
72079,6933,1145,120,0,449,0,5559,6911,283,4181,3402,6154,85.83
72081,8381,1233,600,10,1037,0,6790,8359,232,4634,3715,7661,87.17
